date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:20:47	12467/12467	---M--	200	added ('OK')	image/png	date:Mon,%2009%20Sep%202024%2019:20:47%20GMT	https://static.wixstatic.com/media/a323de_d895428c9fe949ec880539ce127fa4c9~mv2.png/v1/fill/w_200,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Part_Of_Logo_BlackGreen200x30_big.png	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_d895428c9fe949ec880539ce127fa4c9_mv2.png/v1/fill/w_200,h_30,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/Part_Of_Logo_BlackGreen200x30_big.png	(from https://www.futbolsites.net/es)
13:20:47	142679/142679	---M-Z	200	added ('OK')	application/javascript	etag:W/%22b9c24b100b28d03f26109eb25e690019%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.09398ec1.bundle.min.js	C:/Users/Cneo/Downloads/futbolmonteso/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.09398ec1.bundle.min.js	(from https://www.futbolsites.net/es)
13:20:48	253652/253652	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d63e28c2ca764cec8e6ee8c38712e916%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.e5a43201.bundle.min.js	C:/Users/Cneo/Downloads/futbolmonteso/static.parastorage.com/services/wix-thunderbolt/dist/main.e5a43201.bundle.min.js	(from https://www.futbolsites.net/es)
13:20:52	15996/15996	---MCZ	200	added ('OK')	text/xml	date:Mon,%2009%20Sep%202024%2019:20:51%20GMT	https://www.futbolsites.net/pt/blog-feed.xml	C:/Users/Cneo/Downloads/futbolmonteso/www.futbolsites.net/pt/blog-feed.xml	(from https://www.futbolsites.net/pt)
13:20:56	1668228/1668228	---MCZ	200	added ('OK')	text/html	etag:W/%223760ff16fb8788f40cd09f5ef25a51b3%22	https://www.futbolsites.net/pt?wix-vod-video-id=c6cdf9a13c9c4872bc7508a3aa496b23&wix-vod-comp-id=comp-jseu9adb	C:/Users/Cneo/Downloads/futbolmonteso/www.futbolsites.net/pt3b16.html	(from https://www.futbolsites.net/pt)
13:20:58	1333972/1333972	---MCZ	200	added ('OK')	text/html	etag:W/%22940d9d694e74ca4eafc3bca1c22b3387%22	https://www.futbolsites.net/pt/team	C:/Users/Cneo/Downloads/futbolmonteso/www.futbolsites.net/pt/team.html	(from https://www.futbolsites.net/pt)
13:21:00	919896/919896	---MCZ	200	added ('OK')	text/html	etag:W/%22d3cb7e14f33c1961d1cac5538ba896b6%22	https://www.futbolsites.net/pt/terminos-y-condiciones	C:/Users/Cneo/Downloads/futbolmonteso/www.futbolsites.net/pt/terminos-y-condiciones.html	(from https://www.futbolsites.net/pt)
13:21:05	934029/934029	---MCZ	200	added ('OK')	text/html	etag:W/%220bf601bcdbf41fc0e0dbb5c9d385a70d%22	https://www.futbolsites.net/pt/privacy-policies	C:/Users/Cneo/Downloads/futbolmonteso/www.futbolsites.net/pt/privacy-policies.html	(from https://www.futbolsites.net/pt)
13:21:06	2663/2663	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:06%20GMT	https://static.wixstatic.com/media/a323de_07f7a42a3b754fd2a33eb79b58d5ca1e~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Juan%20Savid.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_07f7a42a3b754fd2a33eb79b58d5ca1e_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Juan%20Savid.jpg	(from https://www.futbolsites.net/team)
13:21:06	3151/3151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:06%20GMT	https://static.wixstatic.com/media/a323de_2aef0830a0fe41a78a94e15d8314668a~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/matias.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_2aef0830a0fe41a78a94e15d8314668a_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/matias.jpg	(from https://www.futbolsites.net/team)
13:21:06	4632/4632	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:06%20GMT	https://static.wixstatic.com/media/a323de_818eecd2503548bf84e51390f716466e~mv2.jpg/v1/crop/x_145,y_53,w_1423,h_1427/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Foto%2520Daniel%2520Gabin%2520FSN%2520-_edited_j.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_818eecd2503548bf84e51390f716466e_mv2.jpg/v1/crop/x_145,y_53,w_1423,h_1427/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3/Foto%20Daniel%20Gabin%20FSN%20-_edite	(from https://www.futbolsites.net/team)
13:21:06	2714/2714	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:06%20GMT	https://static.wixstatic.com/media/a323de_2f531990b45e4647850b5782885f22fd~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Gonzalo%20Hern%c3%a1ndez-2.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_2f531990b45e4647850b5782885f22fd_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Gonzalo%20Hern%c3%a1ndez-2.jpg	(from https://www.futbolsites.net/team)
13:21:07	2655/2655	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:07%20GMT	https://static.wixstatic.com/media/a323de_60f094573e194c918eb603d41a8718cc~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/lucas_gonzalez_1.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_60f094573e194c918eb603d41a8718cc_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/lucas_gonzalez_1.jpg	(from https://www.futbolsites.net/team)
13:21:07	4345/4345	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:07%20GMT	https://static.wixstatic.com/media/a323de_2b7df8b21e1746a7a2d9956130350d7c~mv2.jpg/v1/crop/x_0,y_0,w_2217,h_2212/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/eric_edited_edited_edited.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_2b7df8b21e1746a7a2d9956130350d7c_mv2.jpg/v1/crop/x_0,y_0,w_2217,h_2212/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/eric_edited_edited_edited.jpg	(from https://www.futbolsites.net/team)
13:21:08	2196/2196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:08%20GMT	https://static.wixstatic.com/media/a323de_b1c012d95790420eae4804ef3f3d494b~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Sebastian%20Rossi.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_b1c012d95790420eae4804ef3f3d494b_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Sebastian%20Rossi.jpg	(from https://www.futbolsites.net/team)
13:21:08	4361/4361	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:08%20GMT	https://static.wixstatic.com/media/a323de_1159ec7d74314a07a193b12db6a0ae2f~mv2.jpg/v1/crop/x_217,y_575,w_2678,h_2673/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Camilo.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_1159ec7d74314a07a193b12db6a0ae2f_mv2.jpg/v1/crop/x_217,y_575,w_2678,h_2673/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Camilo.jpg	(from https://www.futbolsites.net/team)
13:21:08	2759/2759	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:08%20GMT	https://static.wixstatic.com/media/a323de_4d87976e4e2544dca77228322cbecc36~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Felipe%20Escobillana.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_4d87976e4e2544dca77228322cbecc36_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Felipe%20Escobillana.jpg	(from https://www.futbolsites.net/team)
13:21:09	2834/2834	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:09%20GMT	https://static.wixstatic.com/media/a323de_b3d08c235a0a44e685746ba44f3ef525~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/ARIEL%20ROSENFELD.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_b3d08c235a0a44e685746ba44f3ef525_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/ARIEL%20ROSENFELD.jpg	(from https://www.futbolsites.net/team)
13:21:09	2944/2944	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:09%20GMT	https://static.wixstatic.com/media/a323de_e511ef695bf5455c9269e2d3958cce1f~mv2.jpg/v1/fill/w_132,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Francisco-Arellano_edited.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_e511ef695bf5455c9269e2d3958cce1f_mv2.jpg/v1/fill/w_132,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Francisco-Arellano_edited.jpg	(from https://www.futbolsites.net/team)
13:21:09	2618/2618	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:09%20GMT	https://static.wixstatic.com/media/a323de_4dc1274a7e024e33b9d4d20e5314217f~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Santiago%20Radice-3.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_4dc1274a7e024e33b9d4d20e5314217f_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Santiago%20Radice-3.jpg	(from https://www.futbolsites.net/team)
13:21:10	2768/2768	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:10%20GMT	https://static.wixstatic.com/media/a323de_c31abc0248b84729b30b026829754335~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/PABLO%20DENIS.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_c31abc0248b84729b30b026829754335_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/PABLO%20DENIS.jpg	(from https://www.futbolsites.net/team)
13:21:10	2961/2961	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:10%20GMT	https://static.wixstatic.com/media/a323de_4a1d3a1c7fcd472398bfc8e492312345~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/federico.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_4a1d3a1c7fcd472398bfc8e492312345_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/federico.jpg	(from https://www.futbolsites.net/team)
13:21:10	3280/3280	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:10%20GMT	https://static.wixstatic.com/media/a323de_20f63370d1564067b23c27702bd3352b~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Iara%20Jalil.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_20f63370d1564067b23c27702bd3352b_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Iara%20Jalil.jpg	(from https://www.futbolsites.net/team)
13:21:11	3340/3340	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:11%20GMT	https://static.wixstatic.com/media/a323de_99d52f5718474228a9fff22f3b61be16~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Llanely%20Rangel%20Medina-2.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_99d52f5718474228a9fff22f3b61be16_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Llanely%20Rangel%20Medina-2.jpg	(from https://www.futbolsites.net/team)
13:21:11	2282/2282	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:11%20GMT	https://static.wixstatic.com/media/a323de_1c5c183f979442238e73306342f56e88~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Isaias%20Torres.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_1c5c183f979442238e73306342f56e88_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Isaias%20Torres.jpg	(from https://www.futbolsites.net/team)
13:21:11	3154/3154	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:11%20GMT	https://static.wixstatic.com/media/a323de_c08c47917fde4c098da4e09b8b61bef5~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/yami.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_c08c47917fde4c098da4e09b8b61bef5_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/yami.jpg	(from https://www.futbolsites.net/team)
13:21:12	5264/5264	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:12%20GMT	https://static.wixstatic.com/media/a323de_bd13b2439c244a4183ea3f8554f8f18b~mv2.jpg/v1/crop/x_487,y_252,w_1331,h_1329/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lukie_edited.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_bd13b2439c244a4183ea3f8554f8f18b_mv2.jpg/v1/crop/x_487,y_252,w_1331,h_1329/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lukie_edited.jpg	(from https://www.futbolsites.net/team)
13:21:12	2196/2196	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:12%20GMT	https://static.wixstatic.com/media/a323de_d4f652a6e24a417ab7d7e1758d8dcca7~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lucas%20Llopis.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_d4f652a6e24a417ab7d7e1758d8dcca7_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lucas%20Llopis.jpg	(from https://www.futbolsites.net/team)
13:21:12	3194/3194	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:12%20GMT	https://static.wixstatic.com/media/a323de_d0fde79a54ac43fa879b09439b61f769~mv2.jpg/v1/crop/x_23,y_0,w_1093,h_1093/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lucas%20Borges.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_d0fde79a54ac43fa879b09439b61f769_mv2.jpg/v1/crop/x_23,y_0,w_1093,h_1093/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Lucas%20Borges.jpg	(from https://www.futbolsites.net/team)
13:21:13	2158/2158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:12%20GMT	https://static.wixstatic.com/media/a323de_d40d9fff331b4ead8dbdb60a874ae606~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Matias%20Blayer.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_d40d9fff331b4ead8dbdb60a874ae606_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Matias%20Blayer.jpg	(from https://www.futbolsites.net/team)
13:21:13	3732/3732	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:13%20GMT	https://static.wixstatic.com/media/a323de_3471b6fda4c441fea3b2bc3010c23d23~mv2.jpeg/v1/crop/x_79,y_40,w_544,h_543/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Julieta%20Pardo.jpeg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_3471b6fda4c441fea3b2bc3010c23d23_mv2.jpeg/v1/crop/x_79,y_40,w_544,h_543/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Julieta%20Pardo.jpg	(from https://www.futbolsites.net/team)
13:21:13	3470/3470	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:13%20GMT	https://static.wixstatic.com/media/a323de_0cc13ba2748b4b11bbeba4139ed7cd92~mv2.jpg/v1/crop/x_0,y_0,w_692,h_693/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Luciana%20R_%20-%20Brasil.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_0cc13ba2748b4b11bbeba4139ed7cd92_mv2.jpg/v1/crop/x_0,y_0,w_692,h_693/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Luciana%20R_%20-%20Brasil.jpg	(from https://www.futbolsites.net/team)
13:21:13	2876/2876	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:13%20GMT	https://static.wixstatic.com/media/a323de_e4fb398bafa74c1cb39d7be89c75828e~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/GABRIEL%20MARTINS.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_e4fb398bafa74c1cb39d7be89c75828e_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/GABRIEL%20MARTINS.jpg	(from https://www.futbolsites.net/team)
13:21:14	3687/3687	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:14%20GMT	https://static.wixstatic.com/media/a323de_f039718add8246ec9e69b94dc36f4155~mv2.jpg/v1/crop/x_66,y_2,w_758,h_822/fill/w_160,h_174,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Braian%20Quina-4.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_f039718add8246ec9e69b94dc36f4155_mv2.jpg/v1/crop/x_66,y_2,w_758,h_822/fill/w_160,h_174,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Braian%20Quina-4.jpg	(from https://www.futbolsites.net/team)
13:21:14	5250/5250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:14%20GMT	https://static.wixstatic.com/media/a323de_87c9cb2112fd419887ab155bd828b045~mv2.jpg/v1/crop/x_0,y_88,w_828,h_829/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Fiorella%252520Pellegrini%2525202_edited_edited.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_87c9cb2112fd419887ab155bd828b045_mv2.jpg/v1/crop/x_0,y_88,w_828,h_829/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3/Fiorella%2520Pellegrini%25202_edited_edit	(from https://www.futbolsites.net/team)
13:21:14	2151/2151	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:14%20GMT	https://static.wixstatic.com/media/a323de_283631c3e8864f908e1cdc70cf2a839f~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Nicolas%20Lima.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_283631c3e8864f908e1cdc70cf2a839f_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Nicolas%20Lima.jpg	(from https://www.futbolsites.net/team)
13:21:15	3309/3309	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:15%20GMT	https://static.wixstatic.com/media/a323de_718e7cd08f94445e90eba498d940a6dc~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Mariana%20Roldan.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_718e7cd08f94445e90eba498d940a6dc_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Mariana%20Roldan.jpg	(from https://www.futbolsites.net/team)
13:21:15	3202/3202	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:15%20GMT	https://static.wixstatic.com/media/a323de_cbf35db52a09434c854c5b7af2a07fd2~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/TOM%c3%81S%20VETERE%20FSN.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_cbf35db52a09434c854c5b7af2a07fd2_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/TOM%c3%81S%20VETERE%20FSN.jpg	(from https://www.futbolsites.net/team)
13:21:15	2977/2977	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:15%20GMT	https://static.wixstatic.com/media/a323de_e6142e5865e54ecbb9f619010b753bf7~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/SABRINA%20PISARONI%202.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_e6142e5865e54ecbb9f619010b753bf7_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/SABRINA%20PISARONI%202.jpg	(from https://www.futbolsites.net/team)
13:21:16	3756/3756	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:16%20GMT	https://static.wixstatic.com/media/a323de_29aa69628e4d4ba987b66276fd6b3dae~mv2.jpg/v1/crop/x_22,y_10,w_718,h_750/fill/w_160,h_167,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/guillermo-salazar-fsn.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_29aa69628e4d4ba987b66276fd6b3dae_mv2.jpg/v1/crop/x_22,y_10,w_718,h_750/fill/w_160,h_167,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/guillermo-salazar-fsn.jpg	(from https://www.futbolsites.net/team)
13:21:16	2981/2981	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:16%20GMT	https://static.wixstatic.com/media/a323de_10d0b2d85271470ebc143511e17bb24f~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/AGOSTINA%20BAGNATO.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_10d0b2d85271470ebc143511e17bb24f_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/AGOSTINA%20BAGNATO.jpg	(from https://www.futbolsites.net/team)
13:21:17	3405/3405	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:17%20GMT	https://static.wixstatic.com/media/a323de_ae0844f73cc64f20a84b3c49dee21f17~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Paulo%20Ribeiro.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_ae0844f73cc64f20a84b3c49dee21f17_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Paulo%20Ribeiro.jpg	(from https://www.futbolsites.net/team)
13:21:17	4990/4990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:17%20GMT	https://static.wixstatic.com/media/a323de_f15f3d03364a4dc99ec27f031bb1bf2e~mv2.jpg/v1/crop/x_971,y_418,w_1273,h_1280/fill/w_159,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Agustina%20C_edited.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_f15f3d03364a4dc99ec27f031bb1bf2e_mv2.jpg/v1/crop/x_971,y_418,w_1273,h_1280/fill/w_159,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/Agustina%20C_edited.jpg	(from https://www.futbolsites.net/team)
13:21:18	2367/2367	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Sep%202024%2019:21:17%20GMT	https://static.wixstatic.com/media/a323de_85549340229046059be39222a269ab44~mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/JUAN%20MANUEL%20LORENZO.jpg	C:/Users/Cneo/Downloads/futbolmonteso/static.wixstatic.com/media/a323de_85549340229046059be39222a269ab44_mv2.jpg/v1/fill/w_160,h_160,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/JUAN%20MANUEL%20LORENZO.jpg	(from https://www.futbolsites.net/team)
